id_transaccion,id_cliente_origen,id_cliente_destino,tipo_transaccion,monto,fecha_hora,etiqueta_lavado
TX-0008299,CLI-01277,CLI-02697,SPEI_ENVIADO,764.71,2026-05-31 14:06:22,0
TX-0000189,CLI-00028,SISTEMA,COMPRA_TARJETA,11999.71,2026-05-31 14:09:22,0
TX-0024360,CLI-03760,SISTEMA,DEPOSITO_EFECTIVO,42421.25,2026-05-31 14:11:22,0
TX-0015434,CLI-02390,CLI-03970,SPEI_ENVIADO,4579.52,2026-05-31 14:12:22,0
TX-0026744,CLI-04117,SISTEMA,RETIRO_CAJERO,1728.72,2026-05-31 14:14:22,0
TX-0014992,CLI-02325,SISTEMA,DEPOSITO_EFECTIVO,25563.5,2026-05-31 14:16:22,0
TX-0030504,CLI-04694,SISTEMA,SPEI_RECIBIDO,635.1,2026-05-31 14:17:22,0
TX-0020902,CLI-03236,SISTEMA,DEPOSITO_EFECTIVO,18518.26,2026-05-31 14:19:22,0
TX-0001982,CLI-00299,SISTEMA,SPEI_RECIBIDO,8514.07,2026-05-31 14:20:22,0
TX-0010316,CLI-01584,SISTEMA,SPEI_RECIBIDO,728.61,2026-05-31 14:21:22,0
TX-0022122,CLI-03420,SISTEMA,RETIRO_CAJERO,1964.87,2026-05-31 14:21:22,0
TX-0020948,CLI-03243,SISTEMA,COMPRA_TARJETA,393.28,2026-05-31 14:27:22,0
TX-0006663,CLI-01027,SISTEMA,DEPOSITO_EFECTIVO,556.56,2026-05-31 14:27:22,0
TX-0010102,CLI-01551,SISTEMA,SPEI_RECIBIDO,1755.24,2026-05-31 14:29:22,0
TX-0017395,CLI-02698,SISTEMA,DEPOSITO_EFECTIVO,1274.21,2026-05-31 14:30:22,0
TX-0005016,CLI-00775,SISTEMA,DEPOSITO_EFECTIVO,2845.36,2026-05-31 14:31:22,0
TX-0009085,CLI-01396,SISTEMA,COMPRA_TARJETA,8760.2,2026-05-31 14:36:22,0
TX-0016352,CLI-02532,SISTEMA,COMPRA_TARJETA,106.03,2026-05-31 14:37:22,0
TX-0029607,CLI-04559,SISTEMA,RETIRO_CAJERO,2767.5,2026-05-31 14:39:22,0
TX-0019081,CLI-02953,CLI-01647,SPEI_ENVIADO,997.08,2026-05-31 14:40:22,0
TX-0009366,CLI-01437,CLI-04181,SPEI_ENVIADO,1281.77,2026-05-31 14:41:22,0
TX-0005702,CLI-00875,SISTEMA,COMPRA_TARJETA,1618.44,2026-05-31 14:41:22,0
TX-0005747,CLI-00882,CLI-04582,SPEI_ENVIADO,42383.79,2026-05-31 14:42:22,0
TX-0031568,CLI-04856,CLI-00856,SPEI_ENVIADO,638.45,2026-05-31 14:42:22,0
TX-0007935,CLI-01220,SISTEMA,DEPOSITO_EFECTIVO,41432.44,2026-05-31 14:42:22,0
TX-0028645,CLI-04409,SISTEMA,COMPRA_TARJETA,14084.84,2026-05-31 14:44:22,0
TX-0007589,CLI-01169,SISTEMA,DEPOSITO_EFECTIVO,32750.85,2026-05-31 14:47:22,0
TX-0004216,CLI-00645,SISTEMA,DEPOSITO_EFECTIVO,459.08,2026-05-31 14:48:22,0
TX-0026692,CLI-04108,SISTEMA,DEPOSITO_EFECTIVO,24129.69,2026-05-31 14:49:22,0
TX-0013341,CLI-02066,SISTEMA,RETIRO_CAJERO,1207.45,2026-05-31 14:52:22,0
TX-0026375,CLI-04063,CLI-03636,SPEI_ENVIADO,5735.7,2026-05-31 14:53:22,0
TX-0017015,CLI-02635,SISTEMA,SPEI_RECIBIDO,12272.79,2026-05-31 14:54:22,0
TX-0012143,CLI-01874,CLI-01303,SPEI_ENVIADO,12140.71,2026-05-31 14:55:22,0
TX-0026488,CLI-04078,CLI-03781,SPEI_ENVIADO,7933.02,2026-05-31 14:55:22,0
TX-0025432,CLI-03924,CLI-04290,SPEI_ENVIADO,326.35,2026-05-31 14:56:22,0
TX-0003024,CLI-00460,SISTEMA,SPEI_RECIBIDO,2965.67,2026-05-31 14:56:22,0
TX-0003848,CLI-00584,CLI-01622,SPEI_ENVIADO,12943.39,2026-05-31 15:01:22,0
TX-0019699,CLI-03051,SISTEMA,COMPRA_TARJETA,313.33,2026-05-31 15:02:22,0
TX-0017178,CLI-02661,SISTEMA,DEPOSITO_EFECTIVO,5825.63,2026-05-31 15:02:22,0
TX-0032224,CLI-04951,SISTEMA,SPEI_RECIBIDO,362.41,2026-05-31 15:02:22,0
TX-0028970,CLI-04461,SISTEMA,COMPRA_TARJETA,1391.09,2026-05-31 15:04:22,0
TX-0019434,CLI-03012,CLI-04377,SPEI_ENVIADO,611.77,2026-05-31 15:05:22,0
TX-0024332,CLI-03755,CLI-04310,SPEI_ENVIADO,1477.37,2026-05-31 15:06:22,0
TX-0009500,CLI-01460,SISTEMA,RETIRO_CAJERO,27725.04,2026-05-31 15:06:22,0
TX-0026507,CLI-04081,SISTEMA,COMPRA_TARJETA,3779.93,2026-05-31 15:07:22,0
TX-0020103,CLI-03116,CLI-04050,SPEI_ENVIADO,6570.6,2026-05-31 15:07:22,0
TX-0013780,CLI-02137,CLI-04076,SPEI_ENVIADO,1738.12,2026-05-31 15:09:22,0
TX-0011548,CLI-01780,CLI-03883,SPEI_ENVIADO,6435.79,2026-05-31 15:09:22,0
TX-0004715,CLI-00728,SISTEMA,RETIRO_CAJERO,1452.39,2026-05-31 15:11:22,0
TX-0008779,CLI-01345,SISTEMA,RETIRO_CAJERO,1420.61,2026-05-31 15:12:22,0
TX-0030561,CLI-04703,SISTEMA,RETIRO_CAJERO,44164.02,2026-05-31 15:13:22,0
TX-0006958,CLI-01073,SISTEMA,SPEI_RECIBIDO,466.0,2026-05-31 15:15:22,0
TX-0020254,CLI-03142,SISTEMA,COMPRA_TARJETA,325.67,2026-05-31 15:17:22,0
TX-0005351,CLI-00824,CLI-04236,SPEI_ENVIADO,8293.81,2026-05-31 15:21:22,0
TX-0010326,CLI-01585,SISTEMA,RETIRO_CAJERO,17019.03,2026-05-31 15:23:22,0
TX-0007723,CLI-01186,SISTEMA,SPEI_RECIBIDO,104.75,2026-05-31 15:23:22,0
TX-0006363,CLI-00982,CLI-04451,SPEI_ENVIADO,2767.08,2026-05-31 15:26:22,0
TX-0027955,CLI-04305,SISTEMA,COMPRA_TARJETA,14125.13,2026-05-31 15:27:22,0
TX-0015199,CLI-02353,CLI-04444,SPEI_ENVIADO,30446.78,2026-05-31 15:28:22,0
TX-0023692,CLI-03662,SISTEMA,RETIRO_CAJERO,697.43,2026-05-31 15:28:22,0
TX-0022955,CLI-03546,SISTEMA,RETIRO_CAJERO,34637.11,2026-05-31 15:30:22,0
TX-0015599,CLI-02415,CLI-03279,SPEI_ENVIADO,8466.24,2026-05-31 15:31:22,0
TX-0024501,CLI-03782,SISTEMA,RETIRO_CAJERO,1891.29,2026-05-31 15:31:22,0
TX-0006774,CLI-01045,SISTEMA,DEPOSITO_EFECTIVO,6651.56,2026-05-31 15:33:22,0
TX-0026053,CLI-04016,SISTEMA,COMPRA_TARJETA,411.93,2026-05-31 15:35:22,0
TX-0013345,CLI-02067,SISTEMA,COMPRA_TARJETA,12069.19,2026-05-31 15:36:22,0
TX-0031653,CLI-04868,SISTEMA,RETIRO_CAJERO,254.19,2026-05-31 15:36:22,0
TX-0013928,CLI-02157,SISTEMA,DEPOSITO_EFECTIVO,486.16,2026-05-31 15:37:22,0
TX-0000637,CLI-00098,SISTEMA,SPEI_RECIBIDO,445.11,2026-05-31 15:38:22,0
TX-0012892,CLI-01994,CLI-00690,SPEI_ENVIADO,6236.31,2026-05-31 15:39:22,0
TX-0012793,CLI-01976,SISTEMA,DEPOSITO_EFECTIVO,8570.26,2026-05-31 15:41:22,0
TX-0018942,CLI-02928,SISTEMA,DEPOSITO_EFECTIVO,650.84,2026-05-31 15:42:22,0
TX-0029366,CLI-04521,SISTEMA,RETIRO_CAJERO,4314.73,2026-05-31 15:44:22,0
TX-0010061,CLI-01545,SISTEMA,SPEI_RECIBIDO,11531.66,2026-05-31 15:45:22,0
TX-0018430,CLI-02854,CLI-00244,SPEI_ENVIADO,748.95,2026-05-31 15:45:22,0
TX-0020440,CLI-03166,SISTEMA,SPEI_RECIBIDO,300.67,2026-05-31 15:47:22,0
TX-0004470,CLI-00684,SISTEMA,COMPRA_TARJETA,30542.98,2026-05-31 15:48:22,0
TX-0016308,CLI-02524,SISTEMA,COMPRA_TARJETA,59987.54,2026-05-31 15:49:22,0
TX-0022754,CLI-03517,CLI-00593,SPEI_ENVIADO,5678.08,2026-05-31 15:50:22,0
TX-0010685,CLI-01646,SISTEMA,SPEI_RECIBIDO,3247.7,2026-05-31 15:51:22,0
TX-0000719,CLI-00112,SISTEMA,SPEI_RECIBIDO,108.3,2026-05-31 15:53:22,0
TX-0015830,CLI-02450,SISTEMA,DEPOSITO_EFECTIVO,687.69,2026-05-31 15:57:22,0
TX-0015377,CLI-02383,SISTEMA,RETIRO_CAJERO,2479.23,2026-05-31 16:03:22,0
TX-0007153,CLI-01105,SISTEMA,COMPRA_TARJETA,11821.56,2026-05-31 16:05:22,0
TX-0003458,CLI-00524,SISTEMA,COMPRA_TARJETA,6203.87,2026-05-31 16:05:22,0
TX-0020353,CLI-03154,CLI-02671,SPEI_ENVIADO,1979.58,2026-05-31 16:06:22,0
TX-0030018,CLI-04625,SISTEMA,SPEI_RECIBIDO,6165.79,2026-05-31 16:06:22,0
TX-0028683,CLI-04416,SISTEMA,DEPOSITO_EFECTIVO,623.52,2026-05-31 16:06:22,0
TX-0003171,CLI-00481,SISTEMA,COMPRA_TARJETA,2601.01,2026-05-31 16:10:22,0
TX-0030642,CLI-04717,SISTEMA,DEPOSITO_EFECTIVO,1925.62,2026-05-31 16:10:22,0
TX-0030579,CLI-04708,SISTEMA,RETIRO_CAJERO,477.98,2026-05-31 16:11:22,0
TX-0028856,CLI-04444,SISTEMA,COMPRA_TARJETA,2817.48,2026-05-31 16:11:22,0
TX-0017787,CLI-02752,SISTEMA,DEPOSITO_EFECTIVO,768.11,2026-05-31 16:12:22,0
TX-0010384,CLI-01594,SISTEMA,RETIRO_CAJERO,41888.63,2026-05-31 16:12:22,0
TX-0000620,CLI-00095,SISTEMA,SPEI_RECIBIDO,950.68,2026-05-31 16:12:22,0
TX-0010816,CLI-01667,SISTEMA,RETIRO_CAJERO,1932.74,2026-05-31 16:12:22,0
TX-0023331,CLI-03605,SISTEMA,RETIRO_CAJERO,181.02,2026-05-31 16:12:22,0
TX-0025211,CLI-03892,SISTEMA,COMPRA_TARJETA,1293.91,2026-05-31 16:13:22,0
TX-0019055,CLI-02948,CLI-02719,SPEI_ENVIADO,89.76,2026-05-31 16:14:22,0
TX-0026911,CLI-04147,SISTEMA,DEPOSITO_EFECTIVO,6828.78,2026-05-31 16:16:22,0
TX-0011208,CLI-01725,SISTEMA,SPEI_RECIBIDO,1441.37,2026-05-31 16:16:22,0
TX-0030394,CLI-04681,SISTEMA,RETIRO_CAJERO,128.98,2026-05-31 16:17:22,0
TX-0020340,CLI-03153,SISTEMA,DEPOSITO_EFECTIVO,5485.43,2026-05-31 16:17:22,0
TX-0000807,CLI-00124,SISTEMA,DEPOSITO_EFECTIVO,10332.68,2026-05-31 16:20:22,0
TX-0012607,CLI-01945,CLI-04931,SPEI_ENVIADO,3305.64,2026-05-31 16:20:22,0
TX-0030811,CLI-04741,SISTEMA,COMPRA_TARJETA,1970.99,2026-05-31 16:21:22,0
TX-0029916,CLI-04608,CLI-00736,SPEI_ENVIADO,860.31,2026-05-31 16:23:22,0
TX-0021193,CLI-03278,SISTEMA,DEPOSITO_EFECTIVO,368.95,2026-05-31 16:25:22,0
TX-0001342,CLI-00203,SISTEMA,RETIRO_CAJERO,741.02,2026-05-31 16:26:22,0
TX-0005369,CLI-00826,SISTEMA,COMPRA_TARJETA,50118.53,2026-05-31 16:29:22,0
TX-0031091,CLI-04784,SISTEMA,COMPRA_TARJETA,474.3,2026-05-31 16:31:22,0
TX-0029421,CLI-04530,CLI-02927,SPEI_ENVIADO,231.05,2026-05-31 16:32:22,0
TX-0018014,CLI-02786,SISTEMA,COMPRA_TARJETA,434.89,2026-05-31 16:34:22,0
TX-0022628,CLI-03497,SISTEMA,RETIRO_CAJERO,7350.74,2026-05-31 16:37:22,0
TX-0029950,CLI-04613,SISTEMA,DEPOSITO_EFECTIVO,6094.92,2026-05-31 16:41:22,0
TX-0011578,CLI-01785,SISTEMA,DEPOSITO_EFECTIVO,87.38,2026-05-31 16:41:22,0
TX-0001207,CLI-00183,SISTEMA,DEPOSITO_EFECTIVO,143.44,2026-05-31 16:41:22,0
TX-0020301,CLI-03148,SISTEMA,COMPRA_TARJETA,1135.74,2026-05-31 16:42:22,0
TX-0013383,CLI-02073,SISTEMA,SPEI_RECIBIDO,277.14,2026-05-31 16:43:22,0
TX-0026346,CLI-04058,CLI-04032,SPEI_ENVIADO,8837.76,2026-05-31 16:45:22,0
TX-0008498,CLI-01304,SISTEMA,RETIRO_CAJERO,6050.49,2026-05-31 16:46:22,0
TX-0017855,CLI-02764,SISTEMA,SPEI_RECIBIDO,8541.39,2026-05-31 16:46:22,0
TX-0005637,CLI-00866,SISTEMA,SPEI_RECIBIDO,192.43,2026-05-31 16:47:22,0
TX-0001242,CLI-00188,CLI-02560,SPEI_ENVIADO,16777.34,2026-05-31 16:48:22,0
TX-0029761,CLI-04584,SISTEMA,COMPRA_TARJETA,2600.05,2026-05-31 16:49:22,0
TX-0031801,CLI-04887,SISTEMA,RETIRO_CAJERO,878.77,2026-05-31 16:49:22,0
TX-0021420,CLI-03312,SISTEMA,DEPOSITO_EFECTIVO,4914.85,2026-05-31 16:52:22,0
TX-0024008,CLI-03707,SISTEMA,SPEI_RECIBIDO,24323.14,2026-05-31 16:58:22,0
TX-0028485,CLI-04385,SISTEMA,RETIRO_CAJERO,831.51,2026-05-31 16:58:22,0
TX-0027599,CLI-04253,SISTEMA,DEPOSITO_EFECTIVO,2634.18,2026-05-31 16:59:22,0
TX-0011527,CLI-01778,CLI-00223,SPEI_ENVIADO,94.3,2026-05-31 17:01:22,0
TX-0009914,CLI-01522,SISTEMA,COMPRA_TARJETA,763.98,2026-05-31 17:03:22,0
TX-0017149,CLI-02657,SISTEMA,DEPOSITO_EFECTIVO,557.52,2026-05-31 17:03:22,0
TX-0011262,CLI-01734,SISTEMA,RETIRO_CAJERO,2648.43,2026-05-31 17:03:22,0
TX-0031630,CLI-04865,SISTEMA,SPEI_RECIBIDO,7800.38,2026-05-31 17:03:22,0
TX-0016997,CLI-02633,SISTEMA,RETIRO_CAJERO,88.5,2026-05-31 17:05:22,0
TX-0003970,CLI-00605,SISTEMA,RETIRO_CAJERO,6866.44,2026-05-31 17:07:22,0
TX-0001896,CLI-00284,SISTEMA,SPEI_RECIBIDO,1341.58,2026-05-31 17:08:22,0
TX-0024147,CLI-03729,SISTEMA,DEPOSITO_EFECTIVO,7407.95,2026-05-31 17:10:22,0
TX-0015135,CLI-02344,SISTEMA,RETIRO_CAJERO,7699.56,2026-05-31 17:13:22,0
TX-0014272,CLI-02211,SISTEMA,COMPRA_TARJETA,323.48,2026-05-31 17:16:22,0
TX-0028782,CLI-04431,SISTEMA,RETIRO_CAJERO,196.96,2026-05-31 17:16:22,0
TX-0011393,CLI-01755,SISTEMA,COMPRA_TARJETA,4071.83,2026-05-31 17:18:22,0
TX-0014542,CLI-02255,SISTEMA,RETIRO_CAJERO,133.24,2026-05-31 17:19:22,0
TX-0024155,CLI-03730,CLI-01296,SPEI_ENVIADO,206.0,2026-05-31 17:19:22,0
TX-0002675,CLI-00405,CLI-04405,SPEI_ENVIADO,4719.27,2026-05-31 17:20:22,0
TX-0020680,CLI-03202,SISTEMA,SPEI_RECIBIDO,2239.3,2026-05-31 17:20:22,0
TX-0021469,CLI-03319,SISTEMA,COMPRA_TARJETA,4554.73,2026-05-31 17:21:22,0
TX-0006431,CLI-00991,SISTEMA,DEPOSITO_EFECTIVO,2103.58,2026-05-31 17:23:22,0
TX-0009981,CLI-01533,SISTEMA,SPEI_RECIBIDO,51851.44,2026-05-31 17:24:22,0
TX-0015777,CLI-02441,SISTEMA,COMPRA_TARJETA,3413.47,2026-05-31 17:27:22,0
TX-0008224,CLI-01265,SISTEMA,SPEI_RECIBIDO,1091.55,2026-05-31 17:30:22,0
TX-0008300,CLI-01277,SISTEMA,COMPRA_TARJETA,349.46,2026-05-31 17:31:22,0
TX-0019181,CLI-02970,SISTEMA,DEPOSITO_EFECTIVO,563.25,2026-05-31 17:32:22,0
TX-0030574,CLI-04706,CLI-01097,SPEI_ENVIADO,7748.95,2026-05-31 17:33:22,0
TX-0007604,CLI-01170,SISTEMA,COMPRA_TARJETA,10753.8,2026-05-31 17:35:22,0
TX-0003483,CLI-00529,SISTEMA,SPEI_RECIBIDO,68373.66,2026-05-31 17:36:22,0
TX-0026983,CLI-04159,SISTEMA,SPEI_RECIBIDO,3280.75,2026-05-31 17:37:22,0
TX-0032066,CLI-04928,CLI-00716,SPEI_ENVIADO,2401.75,2026-05-31 17:40:22,0
TX-0012058,CLI-01860,SISTEMA,RETIRO_CAJERO,2827.53,2026-05-31 17:42:22,0
TX-0025926,CLI-03998,SISTEMA,SPEI_RECIBIDO,17014.22,2026-05-31 17:43:22,0
TX-0019066,CLI-02950,SISTEMA,DEPOSITO_EFECTIVO,16731.06,2026-05-31 17:45:22,0
TX-0010698,CLI-01648,SISTEMA,COMPRA_TARJETA,8460.97,2026-05-31 17:46:22,0
TX-0020568,CLI-03187,SISTEMA,SPEI_RECIBIDO,1343.44,2026-05-31 17:46:22,0
TX-0019169,CLI-02968,SISTEMA,DEPOSITO_EFECTIVO,1156.35,2026-05-31 17:46:22,0
TX-0000859,CLI-00131,CLI-00722,SPEI_ENVIADO,1636.65,2026-05-31 17:52:22,0
TX-0025147,CLI-03881,SISTEMA,DEPOSITO_EFECTIVO,6622.52,2026-05-31 17:52:22,0
TX-0018577,CLI-02873,SISTEMA,RETIRO_CAJERO,1189.34,2026-05-31 17:58:22,0
TX-0026625,CLI-04100,SISTEMA,DEPOSITO_EFECTIVO,5215.93,2026-05-31 17:58:22,0
TX-0011965,CLI-01844,SISTEMA,SPEI_RECIBIDO,2053.71,2026-05-31 17:59:22,0
TX-0014685,CLI-02276,CLI-03060,SPEI_ENVIADO,1710.07,2026-05-31 18:00:22,0
TX-0025875,CLI-03991,SISTEMA,DEPOSITO_EFECTIVO,179.68,2026-05-31 18:01:22,0
TX-0026778,CLI-04123,SISTEMA,RETIRO_CAJERO,294.65,2026-05-31 18:01:22,0
TX-0024547,CLI-03790,CLI-01396,SPEI_ENVIADO,52105.05,2026-05-31 18:02:22,0
TX-0029471,CLI-04537,SISTEMA,RETIRO_CAJERO,3971.12,2026-05-31 18:05:22,0
TX-0024492,CLI-03780,CLI-04664,SPEI_ENVIADO,5697.01,2026-05-31 18:06:22,0
TX-0010715,CLI-01652,SISTEMA,COMPRA_TARJETA,272.28,2026-05-31 18:07:22,0
TX-0021726,CLI-03357,SISTEMA,DEPOSITO_EFECTIVO,295.07,2026-05-31 18:07:22,0
TX-0025983,CLI-04006,SISTEMA,COMPRA_TARJETA,211.74,2026-05-31 18:07:22,0
TX-0018181,CLI-02813,CLI-01009,SPEI_ENVIADO,4793.47,2026-05-31 18:11:22,0
TX-0013277,CLI-02055,SISTEMA,DEPOSITO_EFECTIVO,5582.36,2026-05-31 18:12:22,0
TX-0003724,CLI-00563,CLI-04754,SPEI_ENVIADO,54572.82,2026-05-31 18:13:22,0
TX-0003112,CLI-00472,SISTEMA,RETIRO_CAJERO,2220.26,2026-05-31 18:17:22,0
TX-0006475,CLI-00999,SISTEMA,DEPOSITO_EFECTIVO,9313.23,2026-05-31 18:18:22,0
TX-0016922,CLI-02621,SISTEMA,COMPRA_TARJETA,166.49,2026-05-31 18:18:22,0
TX-0016245,CLI-02514,SISTEMA,RETIRO_CAJERO,3035.06,2026-05-31 18:19:22,0
TX-0015588,CLI-02413,SISTEMA,SPEI_RECIBIDO,723.95,2026-05-31 18:20:22,0
TX-0017380,CLI-02696,SISTEMA,DEPOSITO_EFECTIVO,1267.7,2026-05-31 18:21:22,0
TX-0026402,CLI-04067,SISTEMA,SPEI_RECIBIDO,184.9,2026-05-31 18:21:22,0
TX-0025154,CLI-03882,SISTEMA,SPEI_RECIBIDO,2045.1,2026-05-31 18:21:22,0
TX-0006212,CLI-00956,CLI-01012,SPEI_ENVIADO,773.16,2026-05-31 18:22:22,0
TX-0018530,CLI-02866,SISTEMA,COMPRA_TARJETA,9226.6,2026-05-31 18:30:22,0
TX-0003103,CLI-00471,SISTEMA,RETIRO_CAJERO,4814.8,2026-05-31 18:36:22,0
TX-0028551,CLI-04394,CLI-01137,SPEI_ENVIADO,211.74,2026-05-31 18:37:22,0
TX-0028568,CLI-04397,SISTEMA,COMPRA_TARJETA,87.0,2026-05-31 18:38:22,0
TX-0014603,CLI-02265,SISTEMA,COMPRA_TARJETA,6890.87,2026-05-31 18:39:22,0
TX-0027897,CLI-04297,SISTEMA,RETIRO_CAJERO,3205.3,2026-05-31 18:39:22,0
TX-0015272,CLI-02366,SISTEMA,DEPOSITO_EFECTIVO,289.73,2026-05-31 18:41:22,0
TX-0028571,CLI-04397,SISTEMA,COMPRA_TARJETA,84.72,2026-05-31 18:41:22,0
TX-0019071,CLI-02950,SISTEMA,COMPRA_TARJETA,901.83,2026-05-31 18:43:22,0
TX-0006645,CLI-01025,SISTEMA,SPEI_RECIBIDO,2059.66,2026-05-31 18:43:22,0
TX-0008662,CLI-01330,CLI-04397,SPEI_ENVIADO,40632.48,2026-05-31 18:46:22,0
TX-0025024,CLI-03861,CLI-02026,SPEI_ENVIADO,40753.12,2026-05-31 18:47:22,0
TX-0000137,CLI-00020,SISTEMA,SPEI_RECIBIDO,328.9,2026-05-31 18:50:22,0
TX-0014264,CLI-02209,SISTEMA,COMPRA_TARJETA,478.19,2026-05-31 18:52:22,0
TX-0031794,CLI-04887,SISTEMA,RETIRO_CAJERO,2726.33,2026-05-31 18:54:22,0
TX-0003012,CLI-00458,SISTEMA,COMPRA_TARJETA,172.45,2026-05-31 18:56:22,0
TX-0019990,CLI-03100,CLI-00893,SPEI_ENVIADO,859.01,2026-05-31 18:57:22,0
TX-0022932,CLI-03543,SISTEMA,DEPOSITO_EFECTIVO,1855.11,2026-05-31 18:57:22,0
TX-0003705,CLI-00560,CLI-00646,SPEI_ENVIADO,10375.78,2026-05-31 18:58:22,0
TX-0025471,CLI-03930,SISTEMA,SPEI_RECIBIDO,3301.37,2026-05-31 18:58:22,0
TX-0018133,CLI-02805,SISTEMA,RETIRO_CAJERO,376.54,2026-05-31 18:58:22,0
TX-0003752,CLI-00568,SISTEMA,COMPRA_TARJETA,3117.88,2026-05-31 19:01:22,0
TX-0021444,CLI-03316,CLI-03223,SPEI_ENVIADO,2371.44,2026-05-31 19:04:22,0
TX-0003313,CLI-00500,SISTEMA,DEPOSITO_EFECTIVO,454.11,2026-05-31 19:05:22,0
TX-0000011,CLI-00002,SISTEMA,COMPRA_TARJETA,303.69,2026-05-31 19:06:22,0
TX-0026111,CLI-04026,SISTEMA,RETIRO_CAJERO,615.97,2026-05-31 19:07:22,0
TX-0011720,CLI-01808,SISTEMA,DEPOSITO_EFECTIVO,1053.91,2026-05-31 19:07:22,0
TX-0031806,CLI-04888,CLI-03051,SPEI_ENVIADO,13690.66,2026-05-31 19:08:22,0
TX-0021611,CLI-03343,SISTEMA,SPEI_RECIBIDO,1088.16,2026-05-31 19:09:22,0
TX-0007498,CLI-01156,CLI-03576,SPEI_ENVIADO,10536.02,2026-05-31 19:10:22,0
TX-0025340,CLI-03910,SISTEMA,DEPOSITO_EFECTIVO,37726.88,2026-05-31 19:11:22,0
TX-0008695,CLI-01335,CLI-04728,SPEI_ENVIADO,711.26,2026-05-31 19:12:22,0
TX-0016881,CLI-02614,SISTEMA,SPEI_RECIBIDO,2797.15,2026-05-31 19:12:22,0
TX-0031857,CLI-04896,CLI-02547,SPEI_ENVIADO,923.98,2026-05-31 19:12:22,0
TX-0030105,CLI-04638,SISTEMA,DEPOSITO_EFECTIVO,833.36,2026-05-31 19:16:22,0
TX-0010517,CLI-01615,CLI-03702,SPEI_ENVIADO,1795.48,2026-05-31 19:16:22,0
TX-0004390,CLI-00670,SISTEMA,DEPOSITO_EFECTIVO,5120.58,2026-05-31 19:16:22,0
TX-0031389,CLI-04827,SISTEMA,COMPRA_TARJETA,41606.66,2026-05-31 19:17:22,0
TX-0005260,CLI-00811,SISTEMA,SPEI_RECIBIDO,63280.96,2026-05-31 19:18:22,0
TX-0018817,CLI-02911,CLI-01818,SPEI_ENVIADO,546.94,2026-05-31 19:19:22,0
TX-0008342,CLI-01284,SISTEMA,DEPOSITO_EFECTIVO,15715.42,2026-05-31 19:19:22,0
TX-0009196,CLI-01413,SISTEMA,SPEI_RECIBIDO,14163.36,2026-05-31 19:19:22,0
TX-0022369,CLI-03457,SISTEMA,RETIRO_CAJERO,1180.37,2026-05-31 19:19:22,0
TX-0032343,CLI-04967,SISTEMA,SPEI_RECIBIDO,902.45,2026-05-31 19:20:22,0
TX-0002759,CLI-00418,SISTEMA,RETIRO_CAJERO,973.71,2026-05-31 19:26:22,0
TX-0029963,CLI-04615,SISTEMA,DEPOSITO_EFECTIVO,1413.96,2026-05-31 19:27:22,0
TX-0001335,CLI-00202,SISTEMA,COMPRA_TARJETA,224.28,2026-05-31 19:31:22,0
TX-0029343,CLI-04516,SISTEMA,RETIRO_CAJERO,11061.85,2026-05-31 19:32:22,0
TX-0005242,CLI-00808,SISTEMA,SPEI_RECIBIDO,2940.83,2026-05-31 19:32:22,0
TX-0001767,CLI-00264,SISTEMA,RETIRO_CAJERO,1580.03,2026-05-31 19:33:22,0
TX-0004017,CLI-00612,SISTEMA,COMPRA_TARJETA,3621.84,2026-05-31 19:38:22,0
TX-0029692,CLI-04570,SISTEMA,SPEI_RECIBIDO,197.79,2026-05-31 19:39:22,0
TX-0023022,CLI-03557,SISTEMA,DEPOSITO_EFECTIVO,942.44,2026-05-31 19:40:22,0
TX-0006265,CLI-00964,SISTEMA,SPEI_RECIBIDO,1518.42,2026-05-31 19:41:22,0
TX-0030501,CLI-04694,SISTEMA,COMPRA_TARJETA,401.23,2026-05-31 19:41:22,0
TX-0014886,CLI-02311,SISTEMA,RETIRO_CAJERO,3944.92,2026-05-31 19:45:22,0
TX-0027947,CLI-04303,SISTEMA,COMPRA_TARJETA,2919.75,2026-05-31 19:46:22,0
TX-0031007,CLI-04772,CLI-01534,SPEI_ENVIADO,203.14,2026-05-31 19:46:22,0
TX-0030888,CLI-04755,SISTEMA,SPEI_RECIBIDO,100.68,2026-05-31 19:48:22,0
TX-0031043,CLI-04777,SISTEMA,COMPRA_TARJETA,187.02,2026-05-31 19:48:22,0
TX-0021706,CLI-03355,SISTEMA,DEPOSITO_EFECTIVO,6148.55,2026-05-31 19:49:22,0
TX-0028864,CLI-04444,SISTEMA,SPEI_RECIBIDO,1730.23,2026-05-31 19:50:22,0
TX-0005340,CLI-00822,SISTEMA,SPEI_RECIBIDO,9776.43,2026-05-31 19:51:22,0
TX-0000797,CLI-00122,SISTEMA,RETIRO_CAJERO,5069.58,2026-05-31 19:51:22,0
TX-0000542,CLI-00083,SISTEMA,RETIRO_CAJERO,21165.66,2026-05-31 19:52:22,0
TX-0001864,CLI-00279,SISTEMA,DEPOSITO_EFECTIVO,3874.89,2026-05-31 19:52:22,0
TX-0000667,CLI-00103,CLI-03646,SPEI_ENVIADO,13333.39,2026-05-31 19:54:22,0
TX-0004162,CLI-00638,SISTEMA,COMPRA_TARJETA,9708.68,2026-05-31 19:55:22,0
